Time,Voltage,Temp,SOCmin,SOCmax
181.173913,0.670684039,20,12.39669421,90.08264463
185.0869565,0.660260586,20,12.39669421,90.08264463
187.4347826,0.64723127,20,12.39669421,90.08264463
189.7826087,0.642019544,20,12.39669421,90.08264463
192.9130435,0.626384365,20,12.39669421,90.08264463
195.2608696,0.618566775,20,12.39669421,90.08264463
198,0.605537459,20,12.39669421,90.08264463
201.1304348,0.59771987,20,12.39669421,90.08264463
203.0869565,0.582084691,20,12.39669421,90.08264463
205.826087,0.571661238,20,12.39669421,90.08264463
208.173913,0.558631922,20,12.39669421,90.08264463
209.7391304,0.553420195,20,12.39669421,90.08264463
212.0869565,0.537785016,20,12.39669421,90.08264463
214.4347826,0.522149837,20,12.39669421,90.08264463
217.173913,0.503908795,20,12.39669421,90.08264463
219.5217391,0.485667752,20,12.39669421,90.08264463
221.4782609,0.472638436,20,12.39669421,90.08264463
222.2608696,0.457003257,20,12.39669421,90.08264463
223.826087,0.441368078,20,12.39669421,90.08264463
225,0.425732899,20,12.39669421,90.08264463
225.7826087,0.41009772,20,12.39669421,90.08264463
226.5652174,0.391856678,20,12.39669421,90.08264463
227.7391304,0.376221498,20,12.39669421,90.08264463
228.1304348,0.355374593,20,12.39669421,90.08264463
228.5217391,0.334527687,20,12.39669421,90.08264463
229.3043478,0.313680782,20,12.39669421,90.08264463
229.6956522,0.292833876,20,12.39669421,90.08264463
229.6956522,0.27980456,20,12.39669421,90.08264463
230.0869565,0.261563518,20,12.39669421,90.08264463
230.0869565,0.245928339,20,12.39669421,90.08264463
230.4782609,0.225081433,20,12.39669421,90.08264463
230.4782609,0.209446254,20,12.39669421,90.08264463
230.4782609,0.191205212,20,12.39669421,90.08264463
230.4782609,0.172964169,20,12.39669421,90.08264463
230.4782609,0.152117264,20,12.39669421,90.08264463
231.2608696,0.136482085,20,12.39669421,90.08264463
230.8695652,0.128664495,20,12.39669421,90.08264463
230.8695652,0.118241042,20,12.39669421,90.08264463
0.167616252,1.476388889,30,11.15702479,92.3553719
3.06385244,1.484722222,30,11.15702479,92.3553719
6.374453269,1.493055556,30,11.15702479,92.3553719
9.685054098,1.501388889,30,11.15702479,92.3553719
13.41001957,1.509722222,30,11.15702479,92.3553719
17.55006906,1.516666667,30,11.15702479,92.3553719
21.69011855,1.523611111,30,11.15702479,92.3553719
25.41580341,1.530555556,30,11.15702479,92.3553719
29.14220764,1.536111111,30,11.15702479,92.3553719
32.86717311,1.544444444,30,11.15702479,92.3553719
37.83667127,1.55,30,11.15702479,92.3553719
42.80473066,1.558333333,30,11.15702479,92.3553719
47.77350944,1.565277778,30,11.15702479,92.3553719
52.74228821,1.572222222,30,11.15702479,92.3553719
57.71106699,1.579166667,30,11.15702479,92.3553719
63.92150092,1.588888889,30,11.15702479,92.3553719
68.8902797,1.595833333,30,11.15702479,92.3553719
74.27270373,1.604166667,30,11.15702479,92.3553719
80.89678292,1.615277778,30,11.15702479,92.3553719
86.27848757,1.625,30,11.15702479,92.3553719
91.6609116,1.633333333,30,11.15702479,92.3553719
97.04189687,1.644444444,30,11.15702479,92.3553719
102.0099563,1.652777778,30,11.15702479,92.3553719
106.563651,1.661111111,30,11.15702479,92.3553719
112.3597203,1.670833333,30,11.15702479,92.3553719
117.3263409,1.681944444,30,11.15702479,92.3553719
122.7066068,1.694444444,30,11.15702479,92.3553719
126.8452175,1.704166667,30,11.15702479,92.3553719
131.8103994,1.718055556,30,11.15702479,92.3553719
135.1195615,1.729166667,30,11.15702479,92.3553719
138.8416494,1.743055556,30,11.15702479,92.3553719
139.2632079,1.729166667,30,11.15702479,92.3553719
138.8553177,1.716666667,30,11.15702479,92.3553719
138.8617921,1.704166667,30,11.15702479,92.3553719
138.8675472,1.693055556,30,11.15702479,92.3553719
138.8733023,1.681944444,30,11.15702479,92.3553719
138.8804961,1.668055556,30,11.15702479,92.3553719
138.8869705,1.655555556,30,11.15702479,92.3553719
138.8927256,1.644444444,30,11.15702479,92.3553719
138.8977613,1.634722222,30,11.15702479,92.3553719
138.9035163,1.623611111,30,11.15702479,92.3553719
138.9099908,1.611111111,30,11.15702479,92.3553719
138.9215009,1.588888889,30,11.15702479,92.3553719
138.9157459,1.6,30,11.15702479,92.3553719
138.927256,1.577777778,30,11.15702479,92.3553719
138.933011,1.566666667,30,11.15702479,92.3553719
138.9387661,1.555555556,30,11.15702479,92.3553719
138.9445212,1.544444444,30,11.15702479,92.3553719
138.9509956,1.531944444,30,11.15702479,92.3553719
138.9589088,1.516666667,30,11.15702479,92.3553719
138.9646639,1.505555556,30,11.15702479,92.3553719
138.970419,1.494444444,30,11.15702479,92.3553719
138.9776128,1.480555556,30,11.15702479,92.3553719
138.9840872,1.468055556,30,11.15702479,92.3553719
138.9912811,1.454166667,30,11.15702479,92.3553719
138.9991943,1.438888889,30,11.15702479,92.3553719
139.0049494,1.427777778,30,11.15702479,92.3553719
139.0121432,1.413888889,30,11.15702479,92.3553719
140.6746374,1.404166667,30,11.15702479,92.3553719
143.1651416,1.395833333,30,11.15702479,92.3553719
145.6578039,1.383333333,30,11.15702479,92.3553719
148.1468692,1.377777778,30,11.15702479,92.3553719
151.8819061,1.366666667,30,11.15702479,92.3553719
155.6169429,1.355555556,30,11.15702479,92.3553719
160.1814284,1.343055556,30,11.15702479,92.3553719
164.3301105,1.333333333,30,11.15702479,92.3553719
168.8938766,1.322222222,30,11.15702479,92.3553719
173.0418393,1.313888889,30,11.15702479,92.3553719
177.189802,1.305555556,30,11.15702479,92.3553719
181.3377647,1.297222222,30,11.15702479,92.3553719
184.2426335,1.288888889,30,11.15702479,92.3553719
187.9755122,1.281944444,30,11.15702479,92.3553719
192.1227555,1.275,30,11.15702479,92.3553719
196.272157,1.263888889,30,11.15702479,92.3553719
200.8344843,1.255555556,30,11.15702479,92.3553719
205.3989698,1.243055556,30,11.15702479,92.3553719
209.9620166,1.233333333,30,11.15702479,92.3553719
215.3573895,1.216666667,30,11.15702479,92.3553719
219.921875,1.204166667,30,11.15702479,92.3553719
224.0734346,1.188888889,30,11.15702479,92.3553719
227.8099102,1.175,30,11.15702479,92.3553719
230.3047307,1.158333333,30,11.15702479,92.3553719
231.9701024,1.143055556,30,11.15702479,92.3553719
233.6354742,1.127777778,30,11.15702479,92.3553719
234.8872007,1.111111111,30,11.15702479,92.3553719
235.7231238,1.097222222,30,11.15702479,92.3553719
236.1475599,1.077777778,30,11.15702479,92.3553719
236.9849217,1.061111111,30,11.15702479,92.3553719
236.9942737,1.043055556,30,11.15702479,92.3553719
237.4179903,1.025,30,11.15702479,92.3553719
237.4273423,1.006944444,30,11.15702479,92.3553719
-0.391304348,0.983387622,40,7.231404959,93.80165289
0.391304348,0.993811075,40,7.231404959,93.80165289
1.173913043,1.004234528,40,7.231404959,93.80165289
2.347826087,1.01465798,40,7.231404959,93.80165289
3.913043478,1.025081433,40,7.231404959,93.80165289
5.086956522,1.035504886,40,7.231404959,93.80165289
6.652173913,1.045928339,40,7.231404959,93.80165289
8.608695652,1.056351792,40,7.231404959,93.80165289
10.17391304,1.066775244,40,7.231404959,93.80165289
11.73913043,1.074592834,40,7.231404959,93.80165289
14.08695652,1.085016287,40,7.231404959,93.80165289
16.04347826,1.098045603,40,7.231404959,93.80165289
18.39130435,1.105863192,40,7.231404959,93.80165289
20.73913043,1.113680782,40,7.231404959,93.80165289
23.08695652,1.124104235,40,7.231404959,93.80165289
25.43478261,1.134527687,40,7.231404959,93.80165289
27.7826087,1.142345277,40,7.231404959,93.80165289
30.13043478,1.150162866,40,7.231404959,93.80165289
32.86956522,1.157980456,40,7.231404959,93.80165289
35.2173913,1.165798046,40,7.231404959,93.80165289
37.56521739,1.173615635,40,7.231404959,93.80165289
39.91304348,1.181433225,40,7.231404959,93.80165289
42.65217391,1.189250814,40,7.231404959,93.80165289
45.39130435,1.197068404,40,7.231404959,93.80165289
47.34782609,1.204885993,40,7.231404959,93.80165289
49.30434783,1.207491857,40,7.231404959,93.80165289
51.26086957,1.212703583,40,7.231404959,93.80165289
52.82608696,1.217915309,40,7.231404959,93.80165289
54.7826087,1.223127036,40,7.231404959,93.80165289
57.13043478,1.230944625,40,7.231404959,93.80165289
59.86956522,1.236156352,40,7.231404959,93.80165289
62.2173913,1.243973941,40,7.231404959,93.80165289
64.95652174,1.249185668,40,7.231404959,93.80165289
67.69565217,1.257003257,40,7.231404959,93.80165289
71.2173913,1.26742671,40,7.231404959,93.80165289
74.34782609,1.2752443,40,7.231404959,93.80165289
76.69565217,1.280456026,40,7.231404959,93.80165289
79.82608696,1.290879479,40,7.231404959,93.80165289
83.34782609,1.298697068,40,7.231404959,93.80165289
86.08695652,1.306514658,40,7.231404959,93.80165289
88.82608696,1.314332248,40,7.231404959,93.80165289
91.95652174,1.319543974,40,7.231404959,93.80165289
94.30434783,1.327361564,40,7.231404959,93.80165289
97.82608696,1.335179153,40,7.231404959,93.80165289
100.5652174,1.345602606,40,7.231404959,93.80165289
103.6956522,1.353420195,40,7.231404959,93.80165289
106.0434783,1.361237785,40,7.231404959,93.80165289
108.7826087,1.369055375,40,7.231404959,93.80165289
111.5217391,1.379478827,40,7.231404959,93.80165289
114.6521739,1.387296417,40,7.231404959,93.80165289
